ID,YEAR_STA,TARGET,WHERE,REGIOTYP,BUYPOWER,CASATYP,STRTYP,VAL_TIER,FAMGROUP,AGEGROUP,ANTDT,ANZHH,ANZGEW,CAR_DENS,CAR_PERF,PROB_BUS,PROB_AUT,PROB_JEE,TYP1,TYP2,TYP3,TYP4,TYP5,TYP6,TYP7,TYP8,TYP9,PROB_DAILY,PHARM1,PHARM2,PHARM3,PHARM4,PHARM5,PHARM6
"4,100","1,993",0,0,15,7,1,3,1,9,5,7,1,1,10,5,6,6,1,5,7,5,1,1,7,6,3,1,5,7,7,2,5,2,2
"294,371","1,995",0,0,12,8,3,1,4,7,3,2,7,0,10,4,3,2,1,6,1,7,6,4,5,6,2,7,5,6,3,4,2,1,7
"102,885","1,993",0,0,12,1,2,3,2,6,6,4,4,0,3,10,0,1,0,2,1,4,6,3,2,1,5,7,4,2,6,1,7,5,1
"9,650","1,989",0,0,15,6,1,1,1,8,5,9,1,0,10,3,0,6,3,7,2,6,7,1,5,5,1,2,6,5,3,2,5,3,6
"240,036","1,994",0,0,16,2,1,1,3,4,5,7,1,0,4,2,0,6,2,7,6,1,3,3,6,1,1,3,4,1,7,6,2,6,5
"21,744","1,900",0,0,15,6,1,1,2,8,4,5,1,0,9,6,6,6,2,4,4,6,2,6,4,6,3,3,7,1,7,5,2,4,4
"386,576","1,997",0,0,14,7,3,1,7,1,1,2,8,1,8,7,3,4,1,1,1,4,1,6,1,6,4,1,8,4,6,3,5,2,1
"389,475","1,997",0,0,15,6,1,4,3,8,5,6,1,0,3,10,3,8,0,5,7,5,1,1,7,3,5,1,7,7,4,2,6,3,3
"94,203","1,993",0,0,16,4,2,1,3,9,4,2,3,0,10,6,3,2,2,5,1,5,1,2,1,7,1,3,2,5,3,5,7,2,4
"385,505","1,997",0,0,11,4,1,1,5,7,4,9,1,1,1,5,0,6,0,4,2,4,3,7,7,3,3,5,4,5,3,5,3,7,3
"271,746","1,995",0,0,11,4,1,1,2,4,5,3,1,0,5,6,6,8,0,1,2,1,7,5,2,6,7,7,6,1,3,4,2,7,3
"227,906","1,994",0,1,15,-6,1,1,1,8,4,8,1,0,9,2,0,4,1,1,5,2,5,1,2,4,2,5,,6,1,1,2,7,7
"292,582","1,995",0,0,15,5,1,1,3,2,3,7,1,0,8,5,6,3,0,5,7,2,4,4,7,5,5,5,5,6,4,3,7,3,5
"389,856","1,997",0,0,12,8,2,1,2,5,4,5,3,0,5,8,6,4,1,4,5,3,5,3,3,6,4,4,4,2,1,4,1,1,7
"87,434","1,993",0,1,16,-9,1,3,5,6,4,6,2,1,6,7,6,5,2,2,3,1,4,3,4,2,2,1,,1,2,1,1,6,6
"202,847","1,994",0,1,14,-6,1,3,4,5,5,4,1,0,8,1,3,4,0,2,1,5,5,3,3,1,3,2,,5,2,1,4,3,5
"96,539","1,991",0,0,15,6,1,1,1,7,5,5,2,0,10,7,3,5,2,5,6,4,5,6,1,3,5,1,8,7,2,1,6,4,5
"269,247","1,995",0,0,13,4,2,1,6,2,3,3,3,0,2,5,0,5,2,3,3,1,2,3,5,5,3,5,7,6,7,4,6,4,3
"8,912","1,963",0,0,16,5,3,1,5,1,3,1,6,0,10,7,3,4,3,7,1,1,2,3,6,6,4,2,7,2,3,6,6,3,5
"373,993","1,997",0,0,14,3,1,1,8,2,4,2,2,0,7,3,6,5,2,1,6,6,3,1,1,6,5,3,6,1,7,6,6,1,3
"59,220","1,988",0,0,16,1,1,1,6,8,5,2,1,0,10,2,3,7,0,7,6,2,6,2,5,2,3,3,7,2,4,7,5,5,1
"301,808","1,995",0,0,15,1,1,1,2,7,4,6,1,0,9,4,6,9,0,2,7,1,3,4,7,4,3,6,6,5,5,7,5,1,2
"88,159","1,991",0,1,16,-8,1,3,2,7,5,8,1,0,10,2,0,4,2,2,5,5,5,5,2,5,1,1,,5,1,4,6,5,4
"88,519","1,993",0,1,13,-6,2,1,6,4,4,2,5,0,2,4,6,2,0,3,1,4,1,5,5,1,3,3,,1,6,6,1,4,7
"388,349","1,997",0,0,11,3,1,2,6,6,3,5,2,1,1,2,0,6,0,2,2,4,5,4,3,1,5,6,8,3,6,2,6,3,3
"381,479","1,997",0,0,11,1,3,1,9,5,3,7,7,0,3,6,0,7,3,1,1,2,1,6,7,1,2,5,4,2,7,2,6,4,1
"47,976","1,990",0,0,14,7,1,1,1,7,6,4,2,0,6,3,3,1,0,4,4,7,4,2,7,2,1,3,3,2,3,6,4,5,4
"372,803","1,997",0,0,11,4,1,1,2,5,4,3,1,0,4,5,6,3,0,4,1,1,4,4,5,2,5,4,8,2,5,4,3,3,5
"279,658","1,995",0,1,13,-5,2,3,8,9,5,6,4,1,5,5,3,3,0,4,4,4,2,4,3,5,1,2,,7,3,5,5,2,1
"49,906","1,992",0,0,12,4,1,3,2,7,3,9,1,0,9,8,3,4,0,1,7,5,4,7,7,7,5,5,5,5,5,7,4,5,4
"303,556","1,995",0,1,15,-7,2,1,4,1,5,6,5,1,9,1,3,6,2,2,5,4,2,1,5,1,2,1,,4,4,2,1,6,6
"320,429","1,996",0,0,14,6,3,1,7,8,3,1,6,0,6,2,3,6,0,7,6,5,7,2,1,1,7,6,8,4,7,2,7,3,2
"49,871","1,993",0,0,14,6,1,1,5,5,4,6,1,0,10,4,6,5,0,6,2,7,7,4,3,6,3,5,5,1,2,7,7,3,3
"73,331","1,993",0,0,11,3,1,1,3,4,5,4,1,0,3,2,3,7,0,1,1,1,5,5,2,1,5,3,6,7,5,2,6,4,3
"370,719","1,997",0,0,14,1,1,1,3,9,4,5,1,0,9,6,6,9,0,1,1,1,1,7,1,1,4,3,8,3,1,4,7,1,3
"385,331","1,997",0,1,12,-2,2,1,9,7,4,6,5,0,8,2,0,6,0,5,4,4,5,5,1,3,3,3,,7,1,7,4,3,1
"385,637","1,997",0,0,16,4,2,1,6,5,4,7,4,0,8,7,3,2,2,5,3,3,5,3,1,2,5,7,5,2,4,6,7,2,3
"327,110","1,996",0,0,16,5,1,1,4,5,4,6,1,0,9,5,0,7,0,6,1,1,7,3,1,2,1,1,1,1,7,7,6,3,3
"84,706","1,993",0,1,16,-9,1,1,3,8,6,5,1,0,8,1,3,3,3,2,3,1,4,3,2,3,3,1,,5,2,7,4,4,6
"357,675","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"386,530","1,997",0,0,14,5,1,1,1,9,5,8,1,0,9,6,6,4,0,4,5,6,3,6,3,3,4,2,6,1,7,5,6,2,2
"344,721","1,996",0,0,12,4,1,1,4,4,5,9,1,0,4,4,3,6,0,3,6,5,5,4,1,1,5,2,1,1,6,7,6,4,5
"313,886","1,996",0,0,16,3,2,3,8,3,4,2,3,0,3,5,6,9,3,7,4,1,2,7,6,4,5,4,8,2,2,7,5,2,4
"76,166","1,991",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"70,786","1,992",0,0,16,1,2,4,9,8,3,7,5,0,9,7,6,8,1,2,6,1,7,4,6,7,3,7,2,3,4,7,3,2,1
"298,472","1,995",0,0,12,5,3,1,6,2,3,3,9,0,8,8,0,3,0,4,5,7,7,2,2,6,5,7,8,5,4,5,3,4,3
"32,854","1,991",0,0,14,6,1,1,2,8,4,2,1,0,9,5,6,3,2,7,7,4,3,5,4,7,1,3,5,5,4,2,7,3,3
"220,850","1,994",0,1,13,-5,1,3,5,8,4,5,1,0,8,4,6,2,0,1,3,1,3,5,3,2,5,3,,3,3,1,1,5,7
"84,025","1,993",0,1,13,-6,5,1,4,2,4,3,25,0,10,2,3,5,1,4,1,4,1,3,5,5,3,5,,1,5,1,2,7,4
"297,539","1,995",0,0,14,4,1,1,1,8,3,8,2,0,10,5,6,6,2,6,7,2,7,2,2,5,6,3,5,5,1,3,7,3,5
"283,838","1,995",0,0,11,9,1,4,6,4,3,7,1,0,1,3,0,6,0,2,6,1,1,7,2,1,1,1,3,6,5,1,3,7,3
"237,081","1,994",0,0,12,8,1,1,1,2,6,5,2,0,6,4,3,3,1,5,6,7,6,5,6,6,5,6,3,7,2,6,1,1,5
"75,919","1,990",0,1,13,-7,4,1,4,1,4,7,10,0,10,2,0,8,0,5,5,5,3,4,3,4,2,4,,4,2,5,1,1,7
"366,708","1,996",0,1,11,-2,3,1,9,1,3,7,6,0,4,1,6,8,2,1,1,4,1,5,3,3,2,2,,2,5,1,5,1,6
"385,255","1,997",0,0,11,5,3,1,7,3,5,5,9,1,2,10,0,3,0,1,3,7,1,1,7,5,6,6,3,2,5,4,6,5,5
"33,909","1,977",0,0,14,1,1,2,3,7,5,3,2,0,8,5,6,8,0,7,7,7,1,7,2,2,2,1,8,2,6,6,1,3,4
"327,323","1,996",0,0,11,5,4,1,5,1,4,3,17,0,3,7,3,5,0,5,4,3,3,6,7,2,7,6,2,6,4,4,6,4,5
"321,550","1,996",0,0,11,6,2,3,5,4,3,4,4,0,4,9,0,1,3,2,2,1,1,4,6,4,2,5,4,6,6,4,2,4,5
"89,720","1,988",0,0,14,2,1,1,1,9,3,4,1,0,10,9,0,4,0,5,3,1,4,7,1,6,3,6,6,1,4,5,7,3,3
"376,013","1,997",0,0,15,1,1,4,6,8,4,7,1,0,1,1,3,1,0,4,3,7,5,3,6,3,6,5,5,1,4,7,6,4,1
"36,996","1,994",0,0,11,4,3,1,8,5,3,8,7,2,6,7,3,7,1,5,3,5,5,5,4,1,7,4,3,2,4,4,5,7,4
"278,165","1,995",0,0,14,5,1,1,2,9,5,8,1,0,7,5,3,6,2,1,5,2,2,5,3,4,6,5,3,5,4,6,1,5,4
"102,719","1,987",0,0,13,2,1,1,4,7,5,9,1,0,6,9,3,9,0,3,1,1,1,3,7,2,6,5,3,6,7,2,5,3,2
"369,771","1,997",0,0,16,1,3,1,6,4,4,9,6,0,7,6,6,8,2,2,1,2,4,2,4,1,3,4,5,1,3,7,1,4,3
"339,597","1,996",0,1,14,-9,1,1,2,7,3,5,1,0,10,4,3,7,0,3,5,5,4,5,4,5,1,2,,6,7,3,4,7,6
"317,875","1,996",0,0,12,4,2,2,7,3,6,3,5,1,2,7,3,9,0,4,7,1,5,5,7,1,7,5,1,3,2,2,4,6,2
"56,039","1,990",0,0,16,1,1,1,3,3,5,3,1,0,8,2,6,3,0,5,7,7,7,6,3,7,7,7,5,1,6,1,1,3,6
"21,260","1,980",0,0,16,1,1,1,5,8,5,5,1,0,6,3,6,7,2,4,6,1,4,6,4,2,2,5,6,2,3,7,1,4,1
"280,442","1,995",0,0,14,2,1,3,1,8,6,8,2,0,9,6,3,4,0,1,7,1,7,3,2,1,5,2,7,2,7,6,3,1,3
"224,775","1,994",0,1,13,-5,3,3,4,9,3,7,6,1,10,3,0,4,1,3,3,4,1,4,5,5,4,5,,2,5,1,1,7,3
"393,047","1,997",0,1,16,-5,1,3,3,3,6,7,1,0,9,2,0,7,3,1,3,5,3,1,2,4,4,1,,1,1,6,1,7,7
"266,679","1,995",0,0,14,3,1,2,5,9,5,4,1,0,9,9,6,2,0,6,7,7,1,1,1,6,7,1,6,2,6,6,6,1,1
"207,151","1,994",0,1,11,-2,1,1,7,6,5,7,1,0,9,7,6,5,1,4,5,1,1,4,5,1,1,4,,7,1,1,5,6,6
"223,097","1,994",0,1,11,-5,4,1,5,7,3,8,10,1,8,3,3,2,0,3,4,5,1,5,5,5,2,5,,2,5,7,4,3,2
"8,437","1,983",0,0,15,4,1,1,6,7,5,4,1,0,9,5,6,4,0,4,7,5,1,3,7,2,5,3,6,6,4,2,7,3,4
"357,389","1,996",0,0,13,4,4,1,8,5,4,6,12,0,5,8,0,4,0,1,4,6,6,7,4,3,2,6,8,4,7,1,6,2,3
"24,974","1,990",0,0,15,6,1,2,5,8,4,6,2,0,6,2,0,7,2,5,6,7,6,2,2,3,7,4,4,2,7,7,7,6,1
"213,216","1,994",0,1,15,-5,1,1,1,8,6,8,1,0,10,1,3,8,0,3,5,1,2,5,2,1,3,4,,3,2,4,1,6,6
"12,914","1,993",0,0,12,6,1,2,3,2,6,3,1,0,1,5,0,7,2,2,7,3,6,4,1,7,1,6,8,1,3,6,3,6,1
"82,100","1,991",0,1,16,-6,4,1,3,1,6,7,10,1,3,2,0,7,0,1,5,1,2,1,2,1,1,4,,2,5,5,7,7,7
"386,881","1,997",0,0,16,6,2,1,9,8,4,2,3,1,4,9,3,8,2,5,7,4,1,7,2,3,1,3,2,1,7,7,6,6,1
"264,099","1,995",0,0,15,4,1,1,8,4,3,6,1,0,8,6,6,2,3,2,4,1,2,7,4,7,2,6,6,3,4,3,7,1,3
"372,030","1,997",0,0,11,9,2,3,8,9,4,5,3,0,3,4,0,4,2,4,1,1,1,1,7,7,1,5,5,5,3,3,4,2,5
"93,536","1,991",0,0,11,5,3,1,5,4,5,7,7,0,3,5,0,6,0,5,6,1,3,5,2,3,6,2,4,4,7,4,6,6,5
"287,185","1,995",0,0,11,2,2,1,6,6,6,7,4,0,5,2,0,4,0,5,3,5,3,5,7,1,3,5,5,1,4,2,3,7,3
"354,916","1,996",0,1,16,-5,2,2,6,5,4,8,3,0,8,3,0,3,1,4,5,4,5,3,2,3,5,4,,7,3,7,4,3,5
"355,851","1,996",0,0,11,5,3,1,6,5,5,6,9,1,3,8,0,3,2,1,1,2,3,1,6,4,7,6,6,6,4,4,3,7,3
"328,274","1,996",0,0,13,8,1,1,9,2,2,1,2,0,2,3,6,6,0,4,4,1,5,6,7,3,6,6,1,7,5,3,6,4,1
"335,426","1,996",0,0,16,5,1,4,5,8,4,5,1,0,3,7,6,3,0,2,5,1,3,2,7,6,6,2,7,6,5,3,6,1,2
"383,175","1,997",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"347,778","1,996",0,1,13,-3,2,1,8,9,4,9,5,0,10,5,0,6,2,3,2,4,3,1,3,4,2,5,,7,5,1,1,7,3
"68,652","1,988",0,0,15,4,1,1,1,5,5,8,1,0,5,9,6,6,2,1,5,7,7,7,6,6,4,3,5,2,3,4,5,4,1
"22,193","1,986",0,0,16,1,1,1,2,1,3,1,1,0,10,4,3,8,0,5,7,4,1,3,1,7,7,7,8,1,5,5,7,3,4
"32,043","1,991",0,0,11,6,1,1,1,9,4,8,1,0,6,4,3,1,0,2,4,2,6,5,7,5,6,6,5,7,1,5,3,3,4
"277,989","1,995",0,0,14,8,1,3,4,5,4,9,1,0,7,5,3,8,3,2,4,1,4,7,1,2,5,2,5,7,3,5,1,3,4
"41,810","1,988",0,0,11,4,4,1,6,9,4,6,14,0,5,5,3,3,0,5,1,1,5,6,3,5,2,7,7,6,6,2,5,5,2
"352,710","1,996",0,0,12,2,1,1,8,8,3,3,1,0,10,1,6,8,0,7,3,4,7,1,4,7,3,6,1,1,4,7,3,5,1
"273,327","1,995",0,0,14,5,1,2,8,5,3,2,1,0,4,6,0,7,0,3,1,5,3,2,1,1,2,2,8,5,6,2,7,2,4
"44,171","1,993",0,0,11,2,2,3,8,4,4,5,4,0,4,3,6,6,0,2,4,4,6,6,7,2,3,3,1,3,5,1,2,7,1
"309,012","1,995",0,1,16,-9,1,2,9,7,4,3,1,0,6,5,,8,1,,,,,,,,,,,,,,,,
"271,779","1,995",0,0,16,9,1,2,4,2,3,4,1,0,10,9,6,8,3,6,1,1,5,5,5,3,5,4,5,2,4,6,5,3,3
"379,022","1,997",0,0,11,6,2,3,2,4,5,8,5,0,7,2,3,8,3,4,2,1,2,1,7,1,6,5,4,7,5,3,5,6,3
"368,375","1,996",0,0,13,6,2,1,1,7,5,4,3,0,6,7,3,5,2,3,2,1,6,3,2,7,4,6,7,7,5,2,4,5,2
"353,471","1,996",0,0,14,6,1,4,1,8,5,8,2,0,9,7,3,2,2,2,7,1,6,7,7,3,3,3,4,1,7,7,3,1,1
"102,086","1,982",0,0,14,6,1,1,6,9,4,9,1,0,9,3,3,3,2,5,4,5,4,3,7,6,5,4,5,1,6,6,4,6,4
"337,019","1,996",0,0,14,6,2,1,5,2,3,7,2,2,9,4,0,5,1,2,2,1,1,7,2,1,1,6,6,6,6,3,5,2,3
"318,613","1,996",0,0,14,2,1,1,4,8,4,4,2,0,9,6,6,9,1,7,1,6,1,2,1,1,5,1,4,3,1,4,7,1,5
"371,920","1,997",0,0,16,4,1,4,1,9,6,4,1,0,8,4,6,6,0,1,7,7,7,2,3,1,7,3,4,1,7,5,1,5,3
"328,884","1,996",0,0,11,5,2,1,7,4,4,9,3,0,8,6,6,5,2,5,2,3,5,4,7,2,3,6,8,2,6,4,1,4,5
"7,094","1,967",0,0,14,2,1,1,2,7,4,5,1,0,9,1,6,9,0,1,4,1,6,2,1,1,6,1,3,1,2,4,7,1,2
"65,170","1,992",0,0,11,5,1,1,1,6,4,7,1,0,3,1,6,5,0,1,4,4,5,4,5,6,4,6,6,6,4,1,4,3,3
"95,087","1,976",0,0,11,8,1,1,3,9,3,1,1,0,5,10,0,1,2,1,3,1,5,5,2,2,6,4,4,7,1,4,5,2,6
"357,309","1,996",0,0,11,2,1,1,5,4,6,9,1,0,8,8,6,5,1,2,1,2,3,5,2,1,5,4,5,3,6,3,4,5,1
"377,489","1,997",0,0,14,8,1,1,7,7,6,8,1,0,9,7,6,7,0,1,6,4,7,5,2,6,7,6,6,5,1,2,6,5,6
"308,212","1,995",0,0,11,8,4,1,5,1,4,3,12,1,1,3,6,9,0,2,3,6,6,2,1,5,7,7,4,6,1,3,3,1,7
"273,978","1,995",0,0,12,2,1,1,6,9,5,2,1,0,5,5,3,4,0,3,3,1,4,3,6,5,2,5,5,3,6,2,7,4,3
"354,112","1,996",0,0,12,9,2,3,8,9,4,5,3,0,4,9,0,7,3,1,4,6,5,4,4,1,2,3,7,2,3,4,4,4,3
"371,120","1,997",0,0,15,4,1,5,8,7,6,2,1,2,4,9,3,2,2,2,7,2,1,5,4,1,2,1,4,7,5,2,7,3,5
"352,418","1,996",0,1,11,-2,4,1,9,7,3,2,14,0,7,3,6,9,1,4,5,4,3,4,4,5,1,5,,1,3,1,5,7,1
"381,417","1,997",0,1,12,-3,1,1,8,8,5,7,1,0,6,3,,4,1,,,,,,,,,,,,,,,,
"26,406","1,900",0,0,12,8,1,3,3,9,4,3,1,0,3,6,0,9,0,4,2,6,2,6,7,6,3,3,1,2,4,3,2,2,2
"245,337","1,994",0,0,15,6,1,1,2,7,4,9,1,0,9,8,0,5,1,5,2,7,1,7,2,6,3,5,6,2,4,2,7,2,3
"26,897","1,993",0,0,12,7,2,1,1,7,4,4,3,0,7,9,0,7,1,4,7,7,7,1,1,6,2,2,5,3,3,5,6,2,5
"385,394","1,997",0,1,13,-3,3,1,5,2,4,9,7,0,8,1,0,3,0,3,3,4,3,2,5,5,2,4,,2,5,1,1,7,3
"393,668","1,997",0,0,13,1,3,1,6,3,2,2,6,0,4,5,0,2,0,3,4,3,1,2,4,4,7,7,1,5,4,6,3,3,3
"338,976","1,996",0,1,13,-3,1,1,4,4,5,3,1,0,10,1,3,6,0,3,3,1,3,4,2,2,3,5,,4,2,3,1,6,6
"95,539","1,988",0,0,15,6,1,1,1,5,4,6,2,0,9,8,0,4,2,1,4,4,7,3,4,7,5,4,7,2,2,6,6,3,5
"102,652","1,984",0,0,16,2,1,1,8,6,4,9,2,0,7,5,6,8,0,7,7,3,4,7,4,5,2,3,6,4,6,3,2,4,4
"82,808","1,993",0,1,16,-8,1,2,8,7,3,9,1,0,3,6,3,6,3,3,1,5,2,5,5,5,2,4,,6,3,3,4,3,7
"377,433","1,997",0,0,11,4,4,2,9,4,3,2,16,1,5,9,0,4,0,7,1,4,6,2,4,2,7,6,3,6,4,3,5,4,6
"377,534","1,997",0,0,15,2,1,2,5,6,2,2,2,1,7,9,6,7,2,5,6,2,2,7,7,6,7,4,6,5,7,5,2,4,4
"372,825","1,997",0,1,12,-8,1,1,5,6,4,2,1,0,1,5,6,7,0,5,1,1,5,1,1,2,5,3,,7,1,4,6,4,6
"9,209","1,982",0,0,12,7,1,1,5,5,5,4,1,0,5,7,0,7,2,2,4,6,6,1,4,7,6,7,4,6,1,5,6,1,5
"386,717","1,997",0,0,11,2,2,1,7,8,4,5,3,0,5,7,0,2,0,4,4,1,3,4,6,1,6,3,5,3,6,2,6,4,3
"102,305","1,971",0,0,15,7,1,1,2,5,5,7,2,0,4,8,6,8,2,6,5,7,7,2,1,6,1,2,2,2,7,6,3,5,1
"36,079","1,984",0,0,12,6,2,1,3,9,3,7,3,1,4,8,6,3,0,7,7,3,7,4,7,2,7,6,3,5,6,5,1,5,3
"308,830","1,995",0,1,13,-6,3,1,5,6,4,9,6,0,9,6,0,5,0,5,3,4,5,1,1,2,1,4,,1,7,2,1,7,6
"379,553","1,997",0,1,14,-8,1,1,2,8,5,8,1,0,10,4,3,6,2,4,2,2,5,5,5,4,3,4,,3,1,6,3,2,6
"102,882","1,991",0,0,15,2,1,3,9,7,3,2,1,1,9,7,3,5,1,7,1,5,6,4,5,5,6,6,2,4,5,2,6,1,1
"262,222","1,995",0,0,15,2,1,1,8,3,4,1,1,0,6,2,0,6,0,6,6,6,1,7,7,4,2,2,7,5,4,2,6,2,5
"362,266","1,996",0,1,15,-6,1,3,5,8,5,9,1,0,7,4,0,3,0,1,2,1,5,5,5,1,1,4,,6,7,7,1,7,6
"325,264","1,996",0,0,14,5,3,1,6,3,5,2,7,0,9,9,0,6,0,7,4,6,2,3,2,3,5,6,1,5,7,6,5,2,1
"379,775","1,997",0,0,14,9,1,2,1,8,6,9,2,1,10,8,6,5,1,4,1,3,5,2,1,4,2,3,2,7,6,7,4,1,1
"206,342","1,994",0,0,11,9,2,3,6,9,3,6,4,1,8,10,0,1,0,1,2,4,1,4,6,2,5,6,3,2,5,4,6,5,5
"357,349","1,996",0,0,16,4,2,4,9,9,5,8,3,0,10,8,6,7,2,3,7,1,7,6,7,1,5,6,1,4,7,7,1,5,1
"356,367","1,996",0,0,13,4,1,4,7,9,4,6,1,1,7,8,6,8,0,1,7,4,7,6,7,2,2,2,7,6,5,3,6,2,3
"94,112","1,993",0,0,16,1,1,1,2,7,5,6,1,0,6,2,6,6,0,1,5,1,7,7,5,2,1,7,8,4,7,1,5,1,7
"330,653","1,996",0,0,13,4,2,1,3,3,4,4,3,1,5,4,0,1,0,4,3,1,4,4,5,5,5,7,7,6,7,3,7,2,3
"283,987","1,995",0,0,11,6,4,3,9,1,4,2,12,0,2,3,6,5,0,6,3,7,3,6,5,3,2,7,2,3,7,3,4,1,2
"297,907","1,995",0,1,15,-7,2,3,9,4,3,4,4,0,3,4,0,6,0,3,2,3,4,4,5,3,2,3,,4,5,3,2,1,7
"341,905","1,996",0,0,15,4,2,3,6,4,3,4,3,0,7,2,0,9,0,4,4,3,1,7,6,3,1,1,2,1,4,6,6,4,3
"391,615","1,997",0,0,15,5,1,2,5,7,4,1,1,0,10,4,6,8,3,2,7,4,7,7,6,5,2,5,4,4,7,7,1,5,1
"385,497","1,997",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"393,234","1,997",0,0,11,2,2,1,4,3,5,5,4,0,9,8,0,7,0,7,7,7,2,3,5,5,5,4,6,2,6,2,6,6,1
"279,089","1,995",0,0,16,1,1,1,3,9,5,9,2,0,10,5,6,5,1,4,5,2,2,2,3,3,2,5,6,2,4,5,7,3,2
"84,552","1,991",0,1,15,-8,1,1,8,7,4,7,1,0,10,3,3,4,3,4,4,4,1,3,5,3,2,4,,2,1,2,2,4,6
"378,890","1,997",0,0,11,9,2,1,5,5,4,7,3,0,6,2,6,4,0,1,5,1,5,1,5,2,1,6,4,5,6,5,1,5,4
"90,860","1,992",0,0,16,1,1,1,1,5,3,8,1,0,4,4,6,6,0,6,1,3,2,3,1,4,6,2,8,2,4,5,7,3,3
"289,393","1,995",0,0,12,9,1,3,2,7,5,2,1,0,7,10,6,3,1,5,7,7,6,6,2,4,5,6,7,7,1,5,1,1,7
"255,145","1,994",0,0,15,1,1,1,1,9,5,5,1,0,8,10,6,4,2,4,3,7,2,1,6,3,2,4,8,5,4,1,6,1,6
"253,536","1,994",0,0,13,4,2,2,5,3,5,1,4,1,1,3,6,4,0,1,1,7,2,4,1,3,3,4,3,6,5,1,4,4,1
"256,664","1,995",0,0,16,2,1,1,1,9,4,5,2,0,8,3,6,6,1,4,5,4,5,1,7,5,3,4,5,5,7,1,7,1,3
"375,231","1,997",0,1,14,-6,1,3,2,7,6,9,1,0,9,5,,6,2,,,,,,,,,,,,,,,,
"275,232","1,995",0,0,12,6,1,1,2,9,4,8,1,0,9,3,6,6,1,1,7,7,3,5,7,4,5,7,8,3,7,7,1,6,5
"304,143","1,995",0,1,15,-4,1,3,7,7,4,5,1,0,6,1,0,8,0,3,2,4,1,5,4,4,5,5,,1,1,7,3,3,6
"283,508","1,995",0,0,15,6,1,1,8,8,4,6,2,0,10,2,6,7,2,2,4,1,1,7,1,3,1,2,2,1,7,5,3,4,2
"226,407","1,994",0,0,16,1,1,1,4,6,5,9,2,0,7,5,6,6,3,5,5,1,4,7,2,1,3,3,3,1,7,6,1,3,6
"54,235","1,990",0,0,12,8,1,1,1,5,6,7,1,1,6,4,0,6,0,3,5,4,7,4,6,5,4,6,7,7,4,1,2,7,3
"359,991","1,996",0,1,13,-6,3,1,3,3,5,8,8,0,10,1,0,5,1,4,3,3,2,4,5,3,2,4,,5,4,2,5,3,6
"340,788","1,996",0,0,12,8,1,1,4,6,5,8,2,0,8,6,6,6,0,5,2,7,5,5,5,6,4,4,8,6,4,3,4,6,3
"241,709","1,994",0,0,11,7,2,3,8,7,4,3,5,0,1,5,6,4,0,2,2,5,3,1,7,1,5,6,2,2,7,5,1,2,5
"384,565","1,997",0,0,12,8,1,1,3,4,4,2,1,0,6,7,3,7,2,7,1,5,7,4,7,7,7,7,2,5,5,6,1,3,4
"253,046","1,994",0,0,14,5,1,3,3,8,4,4,1,3,10,4,6,6,1,6,5,3,3,3,3,4,5,1,6,2,1,3,7,2,6
"42,548","1,983",0,0,11,3,1,1,4,9,4,3,2,0,9,7,0,6,0,2,1,2,3,2,5,4,4,6,5,4,6,4,4,5,3
"303,477","1,995",0,0,12,7,1,3,9,8,5,3,1,1,6,6,3,2,2,5,7,4,4,3,4,5,4,2,3,7,4,5,2,2,2
"295,050","1,995",0,1,16,-6,1,1,3,9,3,7,1,0,8,3,0,9,3,3,5,1,1,5,5,4,2,4,,7,1,1,7,1,7
"68,160","1,992",0,0,14,1,1,3,7,4,4,8,1,0,8,3,6,9,3,6,6,5,5,6,7,5,3,3,1,1,4,7,3,4,1
"95,305","1,989",0,0,11,8,4,1,4,7,3,3,10,0,5,8,3,6,0,5,6,3,4,5,7,5,7,7,3,6,1,3,4,1,7
"356,002","1,996",0,0,15,2,1,2,4,5,4,9,2,0,9,6,6,3,1,6,7,6,7,2,2,4,6,1,2,1,7,1,6,1,3
"63,755","1,990",0,0,11,6,1,3,5,5,4,3,1,0,5,4,6,8,0,2,3,1,3,1,2,5,5,5,3,6,5,1,2,7,2
"287,840","1,995",0,0,16,1,2,1,3,8,5,8,3,0,10,4,6,7,1,2,3,3,4,3,3,2,4,5,6,2,4,5,7,3,4
"348,494","1,996",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"385,907","1,997",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"308,441","1,995",0,0,11,8,5,1,8,1,5,2,53,2,2,3,6,8,1,7,1,7,5,2,1,6,7,5,3,6,3,3,1,3,7
"223,811","1,994",0,0,14,2,1,1,4,5,4,1,2,0,9,3,6,3,0,1,6,3,7,3,4,3,5,5,4,3,2,4,7,1,2
"364,598","1,996",0,1,16,-9,1,1,1,3,6,8,1,0,10,1,3,8,0,1,5,2,3,2,3,1,1,5,,6,1,1,5,6,6
